user_id,stimulus,label,edge_index,node_features,system_label
B01,nq_6p_a5_LTkw,"[0, 0, 0, 0, 0, 1]","[[1, 0], [0, 0], [0, 1], [1, 0], [0, 0], [0, 1], [1, 1], [1, 1], [1, 2], [2, 1], [1, 2], [2, 3], [3, 2], [2, 3], [3, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 4], [4, 5], [5, 5]]","[[69, 14.905608555236318, 0.21602331239472924, 0.07801831503250693, 11963.189436507346, 1052.6483827147254, 12094.576406007312, 11.364848541024594, 186.07040624626634, 3017.665305208163, 265.52622274859687, 3050.807127589289, 12593032.012449345, 844851.9203884118, 5.479220566721921e-06, 17467.92849487959, 0.0002650073830668384], [78, 16.97817498328863, 0.2176689100421619, 0.09398847240686224, 14854.108914660537, 1386.40623081198, 14978.415264693496, 10.714110038268432, 208.03354534296523, 3793.003389778568, 354.01945436725947, 3824.745072147725, 20593829.15244515, 1212958.941271094, 3.7875423469140945e-06, 25345.625457887898, 0.00018125941941206264], [48, 11.350916135030424, 0.2364774194798005, 0.08242678930726441, 8735.349760474233, 950.7179682025474, 8856.053436157405, 9.188161003193741, 201.2739417308501, 3403.460252799416, 370.41800329972415, 3450.488726051088, 8304853.975816672, 731646.1400139146, 5.779752436319007e-06, 22816.815596916174, 0.00018533408145001437], [41, 9.434997169563495, 0.2301218821844755, 0.10262886309616931, 7040.735744043697, 811.1546068486796, 7202.899296491492, 8.679893678218537, 194.67295395922952, 4086.034176732547, 470.74703080593093, 4180.144485883491, 5711125.234385211, 605312.872038671, 7.178970573635749e-06, 18132.402149328336, 0.00023965513561971866], [118, 25.099743428097938, 0.21270969006862658, 0.10728482238137388, 26780.984887280276, 2617.81326114513, 27137.81904361086, 10.23028849489641, 235.98103516183357, 1919.2783875726761, 187.6074549148978, 1944.851161952542, 70107617.38444963, 2793160.718366849, 1.6831266615854676e-06, 27338.893934621876, 0.0001719617218757641], [10, 1.783371112510082, 0.1783371112510082, 0.06998575322031106, 1747.983167028471, 171.72796542692933, 1758.6626538216533, 10.178791571208837, 219.83283172770666, 1179.3755566546017, 115.86596978668054, 1186.581075517181, 300177.5928743197, 168320.31805865795, 3.331361246602729e-05, 36117.79581408781, 0.00015525193937159992]]","[0, 0, 0, 0, 0, 1]"
B01,nq_7p_a1_Mzgy,"[1, 0, 0, 0, 0, 0, 0]","[[0, 1], [1, 0], [0, 0], [0, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 2], [2, 3], [3, 2], [2, 3], [3, 4], [4, 3], [3, 4], [4, 3], [3, 4], [4, 3], [3, 4], [4, 5], [5, 5], [5, 5], [5, 6], [6, 5], [5, 6], [6, 6], [6, 6]]","[[60, 11.905003410064321, 0.19841672350107203, 0.07041690202844754, 12239.820300324614, 1399.5761742306445, 12530.631044450625, 8.745376297258645, 236.42700083869104, 4638.2947929952425, 530.3710938600982, 4748.497878263657, 17130560.869198903, 1438937.9220771135, 3.5025122912280832e-06, 13966.31540276754, 0.0003608609438528498], [77, 16.411553283914568, 0.21313705563525412, 0.1070324355093464, 15975.337323463677, 1386.3318366187195, 16077.100898340323, 11.52345845452682, 223.2930680325045, 3040.8217876469744, 263.88100409668533, 3060.191951131363, 22147118.73224098, 1349483.4004498527, 3.4767502234006706e-06, 20543.305045358902, 0.0002283866546123009], [67, 13.91728637512579, 0.20772069216605657, 0.08242365174000298, 14618.575020581375, 1663.4724283589253, 14876.648186681216, 8.787987568271943, 228.8715105643264, 2944.6605985173387, 335.0779203590035, 2996.6450007370427, 24317596.488633625, 1747294.3958454567, 2.7552065037067587e-06, 24550.20699316009, 0.00019609435002584873], [81, 15.736775762696432, 0.1942811822555115, 0.06917725649217545, 15839.563102513728, 2105.6764722102926, 16223.566618489094, 7.522315660338461, 213.4679818222249, 1759.7461229659675, 233.93675597053968, 1802.4082023471665, 33352995.355053425, 2119430.044502237, 2.4285674836016613e-06, 31365.955210031254, 0.00016410081744299687], [41, 9.205893325191411, 0.22453398354125392, 0.086083233769348, 7564.140459735963, 643.7310721689366, 7608.306612213297, 11.750466595079752, 205.62990843819722, 3107.6752980691977, 264.47250182988205, 3125.820659302926, 4869272.248182265, 528929.9013337222, 8.420149441285727e-06, 23821.21247664887, 0.00018696230586752195], [88, 18.749175410992095, 0.21305881148854652, 0.06807819015982461, 18752.705825610166, 1843.3380305175854, 19021.109266261083, 10.173232209799659, 226.4417769792986, 2953.1176285128736, 290.2831241449692, 2995.3849652647386, 34567575.82345589, 1843685.1256503756, 2.5457382504759687e-06, 28801.51942279078, 0.00016296153259496904], [15, 2.699110084872814, 0.17994067232485425, 0.08254090212433587, 3167.8901068457517, 284.629654013953, 3191.5633340315644, 11.129866695795712, 290.14212127559676, 2022.3400181198544, 181.70388499655522, 2037.452699772685, 901675.4650657309, 334063.9828361129, 1.663569718946109e-05, 32341.11199108935, 0.00017183661656092954]]","[0, 1, 0, 0, 0, 0, 0]"
B01,nq_7p_a2_LTYz,"[0, 0, 0, 0, 1, 0, 0]","[[1, 0], [0, 0], [0, 1], [1, 1], [1, 2], [2, 2], [2, 1], [1, 2], [2, 3], [3, 3], [3, 3], [3, 2], [2, 3], [3, 3], [3, 4], [4, 3], [3, 4], [4, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 5], [5, 6], [6, 6], [6, 5], [5, 6], [6, 5], [5, 6], [6, 6], [6, 4], [4, 4], [4, 4], [4, 3]]","[[63, 14.290532409242426, 0.2268338477657528, 0.09018311440924984, 12069.697074434638, 968.7216837332812, 12123.455420883154, 12.459406325994655, 198.74517083415006, 2903.444675431358, 233.0323451586744, 2916.3765977317566, 11692177.27209698, 818176.4637778677, 5.38821799686082e-06, 20141.18682760451, 0.0002188805051296065], [65, 15.302678043623843, 0.2354258160557514, 0.10777430686438963, 12696.486528298226, 1107.389491328689, 12857.399117071807, 11.465240213779243, 210.7770347060952, 3845.645727259056, 335.4178068277411, 3894.384629009559, 14059955.758233726, 918790.5357580256, 4.623058643832147e-06, 24896.558144003237, 0.00017061083317777492], [78, 17.857140835157928, 0.22893770301484523, 0.09787014093912833, 16059.991036953912, 1194.1478276382359, 16116.89671954431, 13.448913664832498, 217.79590161546363, 2891.216761516576, 214.9777174253713, 2901.461266818747, 19178003.408668052, 1073968.3124920845, 4.0671595649391555e-06, 25488.112877451204, 0.00017137402504435796], [87, 21.435798613863682, 0.24638848981452507, 0.11146516367772445, 15792.86368104294, 1272.7303215647103, 15906.24419989488, 12.408648881427606, 198.828052498686, 3020.0034355463335, 243.37890969471, 3041.684719154695, 20100056.471201416, 937686.383105019, 4.328346048412861e-06, 21207.32349115037, 0.00019137875426179015], [44, 10.422690163570593, 0.23687932189933167, 0.0846429036492263, 7392.397889163025, 1099.1993896048948, 7590.868160176507, 6.725256544966068, 205.1585989236894, 4290.279406194904, 637.9354270739647, 4405.464347432891, 8125719.24748451, 779618.2290715635, 5.414905272985052e-06, 19344.743780319954, 0.00021822769572216346], [35, 8.470695011549282, 0.2420198574728366, 0.08283186705719023, 6473.261133524595, 471.65400964964294, 6497.451984511716, 13.724596846601822, 216.5817328170572, 2699.6429589172503, 196.70107538245657, 2709.73163897982, 3053139.5691360678, 360435.5445418937, 1.1463609575471777e-05, 29235.806817828805, 0.00014132985573126356], [56, 11.928859262352475, 0.21301534397057992, 0.10537269131162401, 12929.1324574626, 1067.9940855063708, 12989.72973463355, 12.105996309270267, 259.794594692671, 3155.9255364954247, 260.69110347231384, 3170.7169770731343, 13808236.995298505, 1157548.8227007047, 4.0555503225406075e-06, 32502.023065426773, 0.00014443708601800853]]","[0, 0, 1, 0, 0, 0, 0]"
B01,nq_7p_a5_NTE0,"[0, 0, 0, 0, 0, 1, 0]","[[0, 0], [0, 0], [0, 0], [0, 1], [1, 0], [0, 1], [1, 2], [2, 3], [3, 2], [2, 2], [2, 3], [3, 4], [4, 4], [4, 3], [3, 4], [4, 3], [3, 4], [4, 5], [5, 4], [4, 5], [5, 4], [4, 5], [5, 6], [6, 6], [6, 5], [5, 6], [6, 5]]","[[61, 14.290706043171829, 0.23427386956019391, 0.11700067005449076, 12601.964940351874, 1339.9579331756354, 12744.489632430494, 9.404746692671036, 227.5801720076874, 3013.9760385889153, 320.47391993424526, 3048.0632629912575, 16886102.89542572, 1181614.3194334323, 3.612438013540964e-06, 22859.436724248975, 0.00018672850675877288], [53, 13.68823108351027, 0.2582685110096278, 0.12976652315446835, 10275.647506183197, 1237.1389665963338, 10483.685030392502, 8.30597676060109, 205.56245157632358, 2632.05639755165, 316.8870409121121, 2685.3441826957414, 12712403.936907675, 928710.5002356265, 4.169156381675863e-06, 17443.952132413375, 0.00022196456854476943], [50, 11.856707206139205, 0.2371341441227841, 0.09432785214928226, 11165.394323527478, 888.6856333316073, 11210.990198498275, 12.563941516269773, 238.53170635102714, 2232.8367514328156, 177.71785617924013, 2241.954937714334, 9922525.52580115, 836870.2501705897, 5.03903969508438e-06, 30661.277501620214, 0.00013753576999594877], [102, 22.97839496149139, 0.22527838197540578, 0.11167540347876888, 20614.841639846814, 1915.8054494687044, 20770.228960811924, 10.760404531453739, 211.94111184501963, 1948.572145604102, 181.08725744540837, 1963.2597871927428, 39494025.95355289, 1718746.0664567482, 2.582669088230142e-06, 24870.432209049024, 0.00017848311999740378], [61, 14.037666560114019, 0.23012568131334457, 0.09517591491443807, 11980.113192926723, 1245.689337256165, 12126.216338461085, 9.617255951885152, 220.47666069929247, 2716.5070666039524, 282.4617625021687, 2749.636154860939, 14923499.263550727, 1063103.985241655, 4.087513184591156e-06, 20283.65524818259, 0.00021423414582320005], [76, 18.6285257527349, 0.24511218095703818, 0.12005321267762138, 15770.765281568489, 2256.598945271316, 16520.268529999776, 6.9887320095650995, 232.67983845070106, 3029.70277264718, 433.51251249877515, 3173.688941316764, 35588292.30050894, 1910419.1481864383, 2.1355337693152853e-06, 23417.41855291215, 0.0001742192289590062], [46, 10.591509790849898, 0.23025021284456298, 0.16688985598091338, 10851.610942482723, 944.7952270184087, 10918.567253110556, 11.48567502476522, 253.92016867698968, 1728.5720824260916, 150.49808380430176, 1739.2376702274767, 10252550.223918412, 967997.0491813815, 4.486688579460507e-06, 30397.132379004473, 0.00014287865221501576]]","[0, 0, 0, 0, 0, 1, 0]"
B02,nq_5p_a0_LTcw,"[0, 1, 1, 0, 1]","[[0, 1], [1, 1], [1, 0], [0, 1], [1, 2], [2, 2], [2, 3], [3, 4], [4, 4], [4, 4]]","[[55, 13.061565178185658, 0.23748300323973925, 0.1876265845714345, 13176.40688171674, 1080.1661817216032, 13306.372594910827, 12.198499735212748, 251.06363386624201, 2403.364604459337, 197.02132693594072, 2427.070232077546, 14232709.110234227, 1089663.3685222133, 3.864338094316246e-06, 21144.42832745294, 0.00019914596884580736], [67, 14.435198416481935, 0.21545072263405873, 0.07722578244248184, 16155.61615906743, 1202.1614130509595, 16259.416003465414, 13.438807787105869, 254.0533750541471, 2644.5368752495638, 196.78359249895047, 2661.5280264042394, 19421658.350493416, 1345437.5748876443, 3.449756904939986e-06, 31799.989645867972, 0.0001459570463960028], [102, 21.80944001154611, 0.2138180393288834, 0.12364643710085267, 20551.529701072515, 1811.8067871445764, 20971.089622261534, 11.343113320301613, 209.71089622261533, 2429.635369273369, 214.19475417960163, 2479.2364276314333, 37235400.99860653, 1707306.605712654, 2.7393286298653574e-06, 23541.599697582955, 0.0001986642337422422], [39, 8.687627761505425, 0.2227596861924468, 0.11231708229276958, 10403.743388244238, 586.1980422882012, 10432.223776694032, 17.7478303196538, 274.532204649843, 3061.7842423315005, 172.5159744704628, 3070.165918168449, 6098654.00665759, 701993.0151336034, 6.394853677127065e-06, 35162.67462071235, 0.00012766783706209703], [83, 18.1825662858691, 0.21906706368516987, 0.09872101998325762, 19395.385008401878, 1532.1278131635684, 19633.93965371169, 12.659116845058701, 245.42424567139614, 2660.5847081080424, 210.17143144125117, 2693.308721634172, 29716208.818388227, 1634324.2395592255, 2.7930884625040073e-06, 21808.8159209518, 0.00020931040887543455]]","[1, 0, 0, 0, 0]"
B02,nq_5p_a0_LTIz,"[1, 0, 0, 0, 0]","[[0, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 2], [2, 0], [0, 2], [2, 2], [2, 3], [3, 4]]","[[118, 23.484864237864393, 0.19902427320224061, 0.07925404738852633, 28096.992392784345, 2648.800469605638, 28529.283308450515, 10.607440128160167, 252.4715337031019, 2540.042234258241, 239.45855018451132, 2579.122473449971, 74423326.64451322, 3168991.1378972884, 1.5855243956459105e-06, 18705.223105390978, 0.0002686154947424147], [39, 8.42273991906989, 0.2159676902325613, 0.10618227831638544, 8957.467252015118, 485.9997375322107, 8981.177906510844, 18.43101252996344, 249.47716406974567, 2608.3397161461094, 141.51906803306173, 2615.244060876268, 4353326.73343272, 516853.9899441002, 8.958665955506492e-06, 30178.762559794974, 0.00015342982451668034], [68, 14.158396859666752, 0.20821171852451106, 0.07546159402433437, 15945.689103751658, 1359.307248847719, 16188.431394560781, 11.73074675888676, 249.05279068555046, 2625.6482287640088, 223.82617941819598, 2665.618647211408, 21675090.786601715, 1530900.0730406058, 3.1372417614985797e-06, 31780.894207974707, 0.00015112235704869053], [68, 14.748832132963557, 0.21689459019064053, 0.10644042572911941, 15728.455608179147, 1162.979415776713, 15922.27091268783, 13.524276865790153, 237.64583451772882, 2966.587685608239, 219.35277686545032, 3003.1437283603877, 18291870.11427015, 1240224.9852303846, 3.7174985157450216e-06, 26139.01509797746, 0.00017638516694305718], [71, 15.52001289808588, 0.21859173095895607, 0.11197231948746507, 18929.77844871495, 1795.4187922748351, 19215.461491012436, 10.543377695590735, 274.50659272874907, 2680.844971518923, 254.26813388654938, 2721.303551077388, 33986879.960422, 2189874.466187698, 2.089041420768252e-06, 34830.81099742475, 0.00013134171542796127]]","[1, 0, 0, 0, 0]"
B02,nq_5p_a2_MTgz,"[0, 1, 1, 0, 0]","[[0, 0], [0, 0], [0, 1], [1, 2], [2, 2], [2, 2], [2, 3], [3, 2], [2, 3], [3, 2], [2, 3], [3, 4], [4, 4], [4, 3]]","[[29, 8.205738358140223, 0.2829564951082836, 0.18892439383187842, 5916.831329161287, 585.1116981239411, 6019.50506717268, 10.112310774391586, 231.5194256604877, 1888.6230583155277, 186.764736611762, 1921.3960035465443, 3462007.226518496, 421900.75717977644, 8.376643404399626e-06, 16006.039422259404, 0.00022079866865917723], [105, 25.95471427817044, 0.24718775503019466, 0.14477894088696994, 22883.51542283514, 2197.0823747791746, 23396.29049164151, 10.415410767261344, 224.96433165039915, 2612.268288944472, 250.8079947413681, 2670.804140051838, 50276968.408498496, 1937103.520757484, 2.0884314095249123e-06, 23690.706059106633, 0.00017076349797924838], [44, 8.976909070212116, 0.20402066068663902, 0.10005382442917632, 7357.389084751546, 898.2928216447804, 7603.081636384842, 8.190412867020484, 194.9508111893549, 2165.230130824601, 264.3615365890915, 2237.5357965420963, 6609089.800879974, 736232.2319617533, 6.657497677538225e-06, 20303.756582225342, 0.00024140677389252588], [87, 20.532420208914722, 0.23600482998752553, 0.127408472301888, 19480.542801159016, 1392.0014214893904, 19695.933319799784, 13.994628525821152, 237.3004014433709, 2754.1805005392303, 196.80268722085464, 2784.632648228161, 27116943.270598263, 1320689.0855869337, 3.2083262162638504e-06, 25877.348489003016, 0.0001637417148291973], [39, 10.965083562272625, 0.28115598877622117, 0.21020610001913373, 8760.947943908646, 859.6066734117865, 8891.362180093367, 10.191810062544496, 240.30708594846936, 2151.116077441407, 211.0632031249175, 2183.137288157451, 7530969.317997142, 686813.6731678743, 5.1786162382576315e-06, 21445.532532803096, 0.00016585013382550078]]","[0, 0, 1, 0, 0]"
B02,nq_5p_a3_LTYx,"[0, 0, 0, 1, 0]","[[0, 0], [0, 0], [0, 1], [1, 1], [1, 1], [1, 2], [2, 1], [1, 2], [2, 1], [1, 2], [2, 3], [3, 4]]","[[123, 29.568971888486363, 0.24039814543484847, 0.10901121169445008, 24033.091756358193, 2481.328670094616, 24482.582623816237, 9.6855737194387, 204.0215218651353, 2282.109852366273, 235.61948093855676, 2324.792148409323, 59633999.60606615, 2016776.2285061586, 2.062581762291994e-06, 12108.384424435817, 0.00034354425179514863], [68, 17.724514118974476, 0.26065461939668344, 0.17617874931689007, 14289.402347864225, 1188.5437832922967, 14515.38929866191, 12.022613343096385, 230.40300474066524, 2972.210083143126, 247.21830423414772, 3019.21559656266, 16983580.327516373, 958197.2297528362, 4.003867187522769e-06, 18161.73955577756, 0.00021124047262103488], [94, 22.845464833158132, 0.2430368599272142, 0.1357902574391152, 18037.057999138447, 1270.9157481253262, 18172.512332334776, 14.192174442518432, 199.69793771796458, 2214.4064605433055, 156.03010444327333, 2231.0361653739305, 22923581.06095494, 1003419.3319491327, 4.100580958535638e-06, 19205.14672218052, 0.0002142447681102641], [93, 20.158471870186617, 0.21675776204501737, 0.09685973779552833, 21771.64060985222, 2260.6202553178546, 22089.102713118857, 9.630826123333579, 240.0989425339006, 2668.952361068938, 277.12600423785, 2707.8695582267846, 49217411.754132695, 2441524.936566388, 1.8895751866145411e-06, 26493.68280848916, 0.000174133772604775], [50, 10.470838048530823, 0.20941676097061646, 0.09959604236095504, 10624.03378698322, 689.4387960066753, 10671.783157295913, 15.409683714521277, 217.79149300603905, 2900.375270728746, 188.21770287183668, 2913.410911957362, 7324621.06283195, 699525.7713741144, 6.826291704525159e-06, 30225.92438214742, 0.00015798249574967756]]","[0, 0, 0, 1, 0]"
B02,nq_5p_a4_LTI3,"[0, 0, 0, 1, 1]","[[0, 1], [1, 2], [2, 2], [2, 3], [3, 2], [2, 3], [3, 4], [4, 4], [4, 3]]","[[138, 35.23344175049544, 0.2553147952934452, 0.1777367726434127, 29680.25544370787, 2181.3576591282854, 29878.098323107162, 13.606322337607258, 218.0883089277895, 2412.4826107811245, 177.30600164550944, 2428.5637562794477, 64743252.537016146, 1837551.182069965, 2.1314962500702326e-06, 15971.255554754607, 0.00024523641491217956], [58, 14.54403700165804, 0.25075925864927656, 0.1408028296986004, 11116.415244046771, 819.3723450262287, 11159.923586854364, 13.566988575494243, 195.78813310270814, 2283.524604053862, 168.31477312353186, 2292.4620509827137, 9108483.22679992, 626269.2556242493, 6.367690268051041e-06, 17039.369707520153, 0.000234039680614365], [15, 3.4703253160543284, 0.23135502107028855, 0.11973759901614628, 2338.40997668514, 252.63414877755633, 2376.7134263991807, 9.256112002277662, 198.0594521999317, 1980.2356685433283, 213.9381705899895, 2012.6721780126907, 590762.2139527957, 170232.51717060272, 2.539092657879192e-05, 23098.516211769434, 0.00018712722952305165], [53, 10.423025688843595, 0.19666086205365274, 0.07999087169544099, 11806.5953086156, 863.7008256800725, 11907.693959136403, 13.669774252350821, 238.15387918272805, 2437.366981524946, 178.30338208443982, 2458.237902075286, 10197366.116521765, 978349.8977112407, 5.197420529417831e-06, 27273.4953098177, 0.0001864409304915097], [68, 14.724783111869144, 0.2165409281157227, 0.0896410050592865, 15830.023680742876, 1351.5906536378782, 16035.974206260109, 11.712143494138202, 242.9693061554562, 3196.4067711504645, 272.91390109335924, 3237.992410411769, 21395712.053758353, 1453040.8965081463, 3.1782069149717863e-06, 22329.81151718279, 0.00020681162586013742]]","[0, 0, 0, 0, 1]"
B02,nq_6p_a1_LTEy,"[0, 0, 1, 0, 0, 0]","[[1, 0], [0, 0], [0, 0], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 2], [2, 1], [1, 2], [2, 3], [3, 3], [3, 2], [2, 3], [3, 4], [4, 4], [4, 5], [5, 4], [4, 5], [5, 5], [5, 5], [5, 5]]","[[24, 6.506486472695374, 0.2711036030289739, 0.2340176560275377, 4061.6607895782277, 317.6941740168709, 4095.3554339056554, 12.784813577861005, 195.01692542407883, 3180.131024771984, 248.74285459108302, 3206.512692110934, 1290365.9696817666, 198319.934283552, 1.8599374568068425e-05, 12409.71196753342, 0.0002972370955671469], [91, 21.218375330401024, 0.23316895967473653, 0.17169482533095468, 16608.357897794427, 2094.700748692554, 17206.456804744063, 7.9287496832952575, 207.30670849089233, 2479.129036649051, 312.6759117988327, 2568.407240799734, 34789539.72306388, 1639594.887984591, 2.6157287714752703e-06, 17867.08059020095, 0.00024003560628797912], [97, 20.808707663601666, 0.21452275941857388, 0.1194269761259291, 21432.1885471928, 1923.3795267048642, 21761.03680837324, 11.142984652597631, 231.50039157843872, 2589.1488149321835, 232.35685013068792, 2628.8758397226297, 41222232.6641491, 1981008.7839455074, 2.353099134398917e-06, 24376.638330034457, 0.00019122858499300856], [46, 10.832095072135473, 0.23548032765511898, 0.09820632896400842, 9400.307033794681, 726.39285971034, 9520.212374232224, 12.941078519884122, 221.4002877728424, 2662.696375216763, 205.75536815772332, 2696.6603206713503, 6828315.908433341, 630378.1367280028, 6.7366537542862505e-06, 25495.18396575492, 0.00016656633061023403], [39, 7.8318818652815025, 0.20081748372516672, 0.0784934246609598, 6523.497830643703, 555.5078004530349, 6612.369488350505, 11.743305540126666, 183.67693023195847, 1990.4847146013217, 169.4995253082593, 2017.6017123867282, 3623853.9311610283, 462705.387223148, 1.0762023177767815e-05, 22848.585267489452, 0.0002179411129169094], [40, 10.627261238735784, 0.2656815309683946, 0.13896846675915678, 7537.252899452585, 502.04292781063424, 7560.6094064352155, 15.013164177656863, 216.01741161243473, 2149.647881949649, 143.18419864806603, 2156.309230113859, 3784024.5132903676, 356067.7043957295, 1.0570756045451283e-05, 14190.211690904096, 0.0002652465601513031]]","[0, 1, 0, 0, 0, 0]"
